gene	locus_tag	transcript_ID	kali320	kali310	kali355	kali351	kali357	kali244	kali326	kali334	kali373	kali308	kali388	kali448	kali322	kali189	kali148	kali262	kali371	kali391	kali224	kali383	kali170	kali443	kali459	kali400
cds5214	"PF14_0648;partial=true;start_range=.,2777568"	XM_001348786.1	4.22978337	4.2664872	0	0	0	1.548796468	4.591193491	3.094549841	1.154485681	4.20482579	1.222254639	5.26781094	0.444723595	4.986519973	2.43197787	2.11656179	3.245678835	2.280411591	2.732205293	2.533561102	3.630524379	2.596055502	3.603590654	2.246101834
cds5215	"PF14_0649;partial=true;start_range=.,2786244"	XM_001348787.1	1213.947827	1734.327047	815.3486312	1828.404071	1209.534709	961.8026066	1147.798373	1237.819936	914.3526592	784.2000098	1768.602462	1164.186218	862.763775	795.5765957	850.2802627	1121.777749	854.2626695	854.0141409	358.8296285	753.8495896	717.9361959	733.3856792	914.8315473	828.530814
cds5216	"PF14_0650;partial=true;start_range=.,2802444"	XM_001348788.1	50.75740044	57.59757719	29.75724932	82.38448578	95.75483113	49.56148698	82.64148284	52.6073473	32.32559906	103.0182319	103.8916443	35.55772385	35.13316403	18.5861199	17.93583679	28.92634447	25.31629492	28.50514489	1.821470195	13.58910045	26.32130175	23.36449952	23.78369832	16.2842383
cds5217	"PF14_0651;partial=true;start_range=.,2803529"	XM_001348789.1	4.22978337	0	0	0	5.039727954	7.74398234	9.182386982	1.54727492	1.154485681	0	4.889018555	2.63390547	3.557788763	2.719919985	2.735975103	3.880363282	2.596543068	2.850514489	1.821470195	2.303237365	4.538155474	3.245069377	5.525505669	2.807627292
cds5218	"PF14_0652;partial=true;start_range=.,2809414"	XM_001348790.1	0	0	0	0	5.039727954	0.774398234	18.36477396	0	0	2.102412895	0	1.316952735	0	0.453319998	0	2.822082387	0.649135767	0.570102898	0	0.460647473	0.907631095	0.649013875	1.201196885	0.280762729
cds5219	"PF14_0653;partial=true;start_range=.,2812877"	XM_001348791.2	0	4.2664872	0	2.657564057	5.039727954	3.097592936	4.591193491	1.54727492	0	6.307238685	8.555782472	3.950858205	1.778894381	0	0.607994467	0.705520597	0.649135767	0	0.910735098	0.230323737	1.815262189	0	2.162154392	0.561525458
cds522	PFC0730w	XM_001351201.1	59.21696718	85.32974399	29.75724932	69.09666549	20.15891182	70.47023929	64.27670887	68.0800965	4.617942723	14.71689027	123.4477185	109.307077	4.002512358	18.5861199	8.20792531	1.058280895	1.947407301	1.140205796	0.910735098	3.685179784	1.815262189	1.298027751	8.888856946	3.088390022
cds5220	"PF14_0654;partial=true;start_range=.,2816036"	XM_001348792.2	4.22978337	0	0	0	0	0	4.591193491	1.54727492	0	0	1.222254639	0	0	0.453319998	0.303997234	0	0	0	0.910735098	0.460647473	0	0	0.240239377	0
cds5221	"PF14_0655;partial=true;start_range=.,2825306"	XM_001348793.1	1184.339344	1058.088825	720.1254334	892.9415232	1073.462054	988.9065448	817.2324414	878.8521548	988.2397428	1101.664357	1232.032676	866.5548997	974.834121	1233.937033	931.4475241	1080.152034	1201.550305	1176.122278	1279.582812	929.5866006	886.7555795	1366.823222	965.2818165	1012.711164
cds5222	"PF14_0656;partial=true;start_range=.,2827878"	XM_001348794.1	50.75740044	106.66218	119.0289973	69.09666549	115.9137429	119.257328	128.5534177	122.2347187	49.64288427	153.4761413	53.77920411	111.9409825	71.60049885	67.99799963	96.67112032	81.13486863	72.05407015	83.23502308	10.92882117	73.01262448	61.71891444	50.62308228	66.54630741	81.42119148
cds5223	"PF14_0657;partial=true;start_range=.,2831864"	XM_001348795.1	50.75740044	125.8613724	80.34457315	119.5903826	85.67537522	82.86061104	101.0062568	112.9510692	50.79736996	90.40375449	111.2251721	114.574888	71.15577525	40.79879978	83.29524203	56.44164774	40.89555333	58.72059847	32.78646351	52.05316445	66.25706991	40.23886028	70.39013744	63.45237681
cds5224	"PF14_0658;partial=true;start_range=.,2835539"	XM_001348796.1	16.91913348	23.4656796	0	5.315128115	10.07945591	5.420787638	4.591193491	7.736374602	2.308971362	12.61447737	18.33381958	3.950858205	0.889447191	1.81327999	0.303997234	0.352760298	0	0	0.910735098	0.230323737	0	0.649013875	1.201196885	1.403813646
cds5225	"PF14_0659;partial=true;start_range=.,2837255"	XM_001348797.1	42.2978337	17.0659488	26.78152438	5.315128115	0	10.06717704	9.182386982	20.11457397	6.926914085	10.51206448	20.77832886	10.53562188	4.891959549	5.893159968	15.50385892	3.527602984	3.894814603	3.990720285	9.107350976	7.370359569	3.630524379	7.788166505	9.849814454	13.75737373
cds5226	"PF14_0660;partial=true;start_range=.,2838849"	XM_001348798.1	0	0	2.975724932	0	0	0	0	6.189099682	0	4.20482579	0	3.950858205	0.889447191	0.453319998	0	0	0.649135767	1.710308693	0	0	0	0	0.240239377	0
cds5227	"PF14_0661;partial=true;start_range=.,2841058"	XM_001348799.1	80.36588403	81.06325679	62.49022356	63.78153737	75.59591931	72.01903576	96.41506331	83.55284571	57.72428404	98.81340607	86.78007935	82.96802231	43.58291234	53.94507971	57.15147994	39.86191372	46.08863946	53.0195695	55.55484095	50.67122203	63.53417663	66.19941529	59.3391261	55.59102039
cds5228	"PF14_0662;partial=true;start_range=.,2845139"	XM_001348800.1	152.2722013	345.5854632	41.66014904	108.9601263	125.9931989	167.2700185	247.9244485	224.3548635	0	134.5544253	235.8951453	283.144838	0.444723595	41.70543977	0.303997234	8.81900746	2.596543068	1.140205796	1.821470195	5.067122203	6.353417663	5.841124879	5.525505669	1.123050917
cds5229	"PF14_0663;partial=true;start_range=.,2847171"	XM_001348801.1	0	4.2664872	8.927174795	0	0	1.548796468	0	4.641824761	1.154485681	6.307238685	8.555782472	2.63390547	5.781406739	7.706439958	10.33590595	10.93556925	7.140493438	8.551543467	1.821470195	12.20715804	15.42972861	5.841124879	15.6155595	12.91508555
cds523	PFC0735w	XM_001351202.1	549.8718381	475.7133228	351.1355419	401.2921726	574.5289868	452.2485687	459.1193491	487.3915999	356.7360754	651.7479975	675.9068153	620.2847382	299.2989797	292.3913984	286.6693914	358.4044632	373.9022018	283.3411402	481.7788666	314.3919003	378.4821665	422.5080329	279.3983954	302.6622221
cds5230	"PF14_0664;partial=true;start_range=.,2852086"	XM_001348802.2	29.60848359	0	2.975724932	10.63025623	5.039727954	3.87199117	169.8741592	29.39822349	1.154485681	14.71689027	2.444509278	21.07124376	11.11808988	2.266599988	5.167952973	5.996925073	5.842221904	6.841234774	0.910735098	5.758093413	5.445786568	0.649013875	6.486463177	6.176780043
cds5231	"PF14_0665;partial=true;start_range=.,2863850"	XM_001348803.1	0	0	2.975724932	0	5.039727954	0.774398234	18.36477396	0	0	4.20482579	0	2.63390547	0	0	0	0	0	0	0	0	0	0	0	0
cds5232	"PF14_0666;partial=true;start_range=.,2864960"	XM_001348804.2	0	12.7994616	11.90289973	0	65.5164634	11.61597351	18.36477396	12.37819936	2.308971362	10.51206448	11.00029175	22.3881965	1.778894381	4.079879978	3.039972337	1.058280895	0.649135767	1.140205796	0	0.230323737	0.907631095	0	1.201196885	0.842288188
cds5233	"PF14_0667;partial=true;start_range=.,2866294"	XM_001348805.1	67.67653392	0	44.63587397	5.315128115	15.11918386	9.292778808	165.2829657	89.74194539	1.154485681	25.22895474	9.77803711	77.70021137	0	0	0.303997234	0	0	0	1.821470195	0	0	0	0	0
cds5234	"PF14_0667a;partial=true;start_range=.,2868227"	XM_002585432.1	4.22978337	19.1991924	2.975724932	2.657564057	20.15891182	1.548796468	9.182386982	9.283649523	0	4.20482579	2.444509278	2.63390547	1.334170786	0	0.303997234	0.352760298	0	0	0	0.69097121	0	0	0.240239377	0
cds5235	"PF14_0668;partial=true;start_range=.,2870005"	XM_001348806.2	33.83826696	51.19784639	17.85434959	13.28782029	85.67537522	20.13435408	41.32074142	55.70189714	23.08971362	50.45790948	30.55636597	59.26287308	4.447235953	7.253119961	15.19986169	14.46317223	6.491357671	11.97216085	0.910735098	9.443273197	9.983942042	1.947041626	17.53747452	4.211440939
cds5236	"PF14_0669;partial=true;start_range=.,2877522"	XM_001348807.2	25.37870022	25.5989232	41.66014904	23.91807652	30.23836773	35.62231876	36.72954793	37.13459809	40.40699883	27.33136764	35.44538452	19.75429103	39.58039998	58.02495969	28.8797372	46.56435939	37.64987449	49.02884921	81.96615878	40.76730136	58.99602116	62.95434592	34.11399152	36.4991548
cds5237	"PF14_0670;partial=true;start_range=.,2879394"	XM_001348808.1	54.98718381	36.2651412	32.73297425	18.6029484	20.15891182	39.49430993	59.68551538	35.58732317	32.32559906	23.12654185	30.55636597	32.92381838	39.13567639	50.77183972	29.48773167	36.33431073	51.93086137	35.34637966	96.53792035	34.31823674	40.84339926	55.81519329	30.75064025	35.65686661
cds5238	"PF14_0671;partial=true;start_range=.,2880093"	XM_001348809.2	0	0	0	0	0	0	22.95596745	1.54727492	0	0	0	1.316952735	0	0	0	0	0	0	0	0	0	0	0	0
cds5239	"PF14_0672;partial=true;start_range=.,2882702"	XM_001348810.2	42.2978337	0	8.927174795	0	20.15891182	4.646389404	96.41506331	15.4727492	1.154485681	4.20482579	1.222254639	17.12038556	0.889447191	1.81327999	0.607994467	0	0.649135767	1.140205796	2.732205293	0	0	2.596055502	0	0.561525458
cds524	PFC0740c	XM_001351203.1	109.9743676	115.1951544	56.5387737	82.38448578	70.55619136	108.4157528	68.86790236	106.7619695	72.73259789	52.56032238	95.33586183	89.55278598	164.9924539	194.9275989	113.9989626	111.119494	152.5469053	143.6659302	216.7549532	143.9523353	154.2972861	175.2337464	108.1077196	137.8545001
cds5240	"PF14_0673;partial=true;start_range=.,2886824"	XM_001348811.1	54.98718381	36.2651412	26.78152438	21.26051246	55.4370075	27.10393819	73.45909585	52.6073473	9.235885446	65.17479975	40.33440308	43.45944026	26.23869212	10.42635994	14.28786998	26.80978268	21.42148031	30.78555648	0.910735098	22.34140244	23.59840846	20.76844401	11.53149009	23.86483199
cds5241	"PF14_0674;partial=true;start_range=.,2889992"	XM_001348812.1	42.2978337	27.7321668	23.80579945	26.57564057	55.4370075	34.84792053	68.86790236	47.96552253	1.154485681	46.25308369	37.8898938	55.31201487	10.67336629	4.986519973	5.471950207	9.524528057	11.68444381	6.841234774	0	9.90392067	12.70683533	7.788166505	3.603590654	8.703644607
cds5242	"PF14_0675;partial=true;start_range=.,2892159"	XM_001348813.1	12.68935011	25.5989232	8.927174795	5.315128115	40.31782363	11.61597351	45.91193491	29.39822349	0	37.84343211	11.00029175	27.65600744	0.889447191	1.359959993	0.303997234	0.705520597	1.298271534	2.280411591	0	1.151618683	1.815262189	0.649013875	0.720718131	1.965339105
cds5243	"PF14_0676;partial=true;start_range=.,2897854"	XM_001348814.2	38.06805033	34.1318976	23.80579945	37.2058968	70.55619136	36.396717	45.91193491	37.13459809	25.39868498	44.1506708	56.22371338	40.82553479	33.35426965	13.59959993	30.7037206	23.63493999	21.42148031	22.23401301	1.821470195	22.11107871	27.22893284	12.98027751	43.7235666	22.74178107
cds5244	"PF14_0677;partial=true;start_range=.,2902072"	XM_001348815.1	50.75740044	59.73082079	53.56304877	53.15128115	60.47673545	59.62866402	45.91193491	63.43827174	87.74091174	81.99410291	72.11302369	69.79849496	76.93718199	62.10483966	57.7594744	77.96002594	54.52740444	70.69275933	26.41131783	84.06816383	94.39363385	78.53067893	61.74151987	80.29814056
cds5245	"PF14_0678;partial=true;start_range=.,2905101"	XM_001348816.1	1302.773278	1471.938084	666.5623847	1100.23152	2106.606285	1625.461893	1932.89246	1632.375041	452.5583869	2611.196816	1637.821216	2578.593455	425.1557571	741.178196	305.2132226	489.9840545	464.1320735	399.6421314	633.8716279	370.1302446	508.273413	597.7417793	389.1877906	408.5097711
cds5246	"PF14_0679;partial=true;start_range=.,2912323"	XM_001348817.1	101.5148009	121.5948852	14.87862466	140.850895	125.9931989	82.0862128	119.3710308	71.17464634	31.17111338	98.81340607	141.7815381	138.2800372	35.57788763	27.65251985	33.43969571	9.877288355	18.82493725	25.6546304	15.48249666	3.454856048	21.78314627	7.13915263	60.05984423	25.83017109
cds5247	"PF14_0680;partial=true;start_range=.,2915684"	XM_001348818.2	4.22978337	2.1332436	8.927174795	2.657564057	35.27809568	12.39037174	13.77358047	1.54727492	0	18.92171606	0	7.90171641	0.444723595	0.906639995	0	0	0	0	0.910735098	0.230323737	0	0	0.480478754	0
cds5248	"PF14_0681;partial=true;start_range=.,2919127"	XM_001348819.2	0	21.332436	5.951449863	2.657564057	40.31782363	1.548796468	50.5031284	6.189099682	1.154485681	23.12654185	4.889018555	14.48648009	0	0	0.303997234	0	0	0	0.910735098	0.230323737	0	0.649013875	0.240239377	0.842288188
cds5249	"PF14_0682;partial=true;start_range=.,2922288"	XM_001348820.2	8.45956674	0	11.90289973	0	5.039727954	0	50.5031284	12.37819936	0	2.102412895	2.444509278	2.63390547	0	0	0	0	0	0	0	0	0	0	0.240239377	0
cds525	PFC0745c	XM_001351204.1	63.44675055	74.66352599	35.70869918	74.4117936	65.5164634	44.91509757	50.5031284	49.51279745	21.93522794	69.37962554	69.66851441	57.94592034	40.46984718	23.11931987	51.3755325	49.38644177	36.35160296	39.90720285	4.553675488	45.60409983	49.01207911	22.71548564	46.60643912	28.91856111
cds5250	"PF14_0683;partial=true;start_range=.,2926071"	XM_001348821.1	131.1232845	0	35.70869918	21.26051246	60.47673545	10.84157528	583.0815733	103.6674197	0	31.53619343	9.77803711	102.7223133	0	0	0	0	0	0	1.821470195	0	0	0	0	0
cds5251	"PF14_0684;partial=true;start_range=.,2929760"	XM_001348822.1	122.6637177	0	23.80579945	7.972692172	20.15891182	6.969584106	417.7986077	72.72192126	0	25.22895474	7.333527833	98.77145513	0	0	0	0	0	0	0	0	0	0	0	0
cds5252	"PF14_0685;partial=true;start_range=.,2931960"	XM_001348823.1	38.06805033	0	20.83007452	5.315128115	20.15891182	7.74398234	174.4653527	34.04004825	0	14.71689027	7.333527833	28.97296017	0	0	0	0	0	0	0	0	0	0	0	0
cds5253	"PF14_0686;old_locus_tag=PF14_0687;partial=true;start_range=.,2933099"	XM_001348824.2	42.2978337	40.5316284	50.58732384	29.23320463	15.11918386	44.14069934	32.13835444	29.39822349	34.63457042	16.81930316	28.11185669	11.85257462	56.9246202	88.85071952	84.20723373	66.3189361	83.73851395	132.8339752	209.4690724	87.0623724	51.7349724	53.86815166	104.0236502	83.10576786
cds5254	"PF14_0688;partial=true;start_range=.,2940415"	XM_001348826.1	50.75740044	27.7321668	26.78152438	26.57564057	20.15891182	49.56148698	18.36477396	30.94549841	40.40699883	23.12654185	30.55636597	28.97296017	37.8015056	48.50523974	40.12763485	34.21774894	47.386911	39.90720285	97.44865544	33.16661806	55.36549678	49.32505453	24.74465582	35.93762934
cds5255	"PF14_0689;partial=true;start_range=.,2941537"	XM_001348827.2	50.75740044	25.5989232	47.6115989	42.52102492	20.15891182	30.97592936	22.95596745	27.85094857	40.40699883	8.40965158	36.66763916	47.41029846	76.93718199	97.46379947	51.3755325	64.9078949	79.19456358	62.71131876	304.1855226	65.18161743	57.18075897	84.37180381	59.09888672	67.38305502
cds5256	"PF14_0690;partial=true;start_range=.,2945599"	XM_001348828.2	1027.837359	149.327052	1562.255589	151.4811513	246.9466698	691.537623	234.150868	286.2458603	1577.02744	298.5426311	250.562201	235.7345396	575.0276088	1165.032394	1648.576998	770.4284917	1293.727584	811.2564236	14516.20672	744.4063164	481.0444802	931.3349113	747.8651804	1126.139307
cds5257	"PF14_0691;partial=true;start_range=.,2954045"	XM_001348829.2	59.21696718	68.26379519	47.6115989	74.4117936	65.5164634	49.56148698	91.82386982	54.15462222	56.56979836	39.94584501	50.11244019	88.23583325	86.72110109	81.14427956	87.55120331	90.65939669	114.8970308	105.4690361	13.66102646	120.6896379	98.02415823	94.10701194	84.3240213	96.58237886
cds5258	"PF14_0692;partial=true;start_range=.,2957411"	XM_001348830.1	21.14891685	10.666218	8.927174795	2.657564057	50.39727954	21.68315055	13.77358047	6.189099682	8.081399766	29.43378053	7.333527833	10.53562188	4.447235953	8.159759956	14.59186722	7.407966266	10.38617227	18.24329273	22.76837744	2.994208575	4.538155474	7.788166505	15.85579888	13.19584827
cds5259	"PF14_0693;partial=true;start_range=.,2961659"	XM_001348831.1	4.22978337	0	0	0	5.039727954	0	13.77358047	3.094549841	0	2.102412895	0	2.63390547	0	0	0	0	0	0	0	0	0	0	0	0
cds526	PFC0750w	XM_002808582.1	12.68935011	0	8.927174795	5.315128115	5.039727954	3.87199117	0	4.641824761	3.463457042	16.81930316	4.889018555	0	6.226130335	5.893159968	3.343969571	20.10733701	10.38617227	29.07524779	0.910735098	11.51618683	23.59840846	6.490138754	8.168138815	13.476611
cds5260	"PF14_0694;partial=true;start_range=.,2962923"	XM_001348832.1	0	0	0	0	0	0	18.36477396	0	0	2.102412895	1.222254639	3.950858205	0	0	0	0	0	0	0	0	0	0.649013875	0	0
cds5261	"PF14_0695;partial=true;start_range=.,2966686"	XM_001348833.2	12.68935011	0	8.927174795	2.657564057	20.15891182	3.097592936	59.68551538	9.283649523	2.308971362	29.43378053	1.222254639	22.3881965	0.444723595	0	0	0.352760298	0	0	1.821470195	0	0	0.649013875	1.201196885	0
cds5262	"PF14_0696;partial=true;start_range=.,2969849"	XM_001348834.2	25.37870022	2.1332436	11.90289973	2.657564057	10.07945591	6.195185872	27.54716095	7.736374602	8.081399766	4.20482579	4.889018555	1.316952735	0.889447191	0.453319998	6.687939141	1.763801492	2.596543068	4.560823182	6.375145683	1.612266156	0	0.649013875	1.441436262	1.123050917
cds5263	"PF14_0697;partial=true;start_range=.,2972915"	XM_001348835.1	4.22978337	19.1991924	5.951449863	26.57564057	0	10.84157528	18.36477396	17.02002413	9.235885446	2.102412895	23.22283814	5.26781094	11.11808988	0.906639995	20.67181189	8.81900746	5.842221904	5.13092608	7.285880781	11.9768343	7.261048758	0.649013875	12.01196885	8.984407336
cds5265	"PF14_0699;partial=true;start_range=.,2976148"	XM_001348837.1	50.75740044	25.5989232	32.73297425	26.57564057	45.35755159	19.35995585	41.32074142	46.41824761	33.48008474	35.74101922	22.0005835	28.97296017	10.22864269	6.799799963	57.7594744	6.349685371	7.140493438	8.551543467	35.51866881	24.41431607	10.89157314	16.22534689	35.31518841	32.00695113
cds5266	"PF14_0700;partial=true;start_range=.,2981537"	XM_001348838.1	88.82545077	115.1951544	169.6163211	162.1114075	226.7877579	113.8365404	197.4213201	134.6129181	363.6629895	325.8739987	72.11302369	119.8426989	8.449748311	45.33199975	262.6536099	7.407966266	98.6686366	1.140205796	702.1767603	4.60647473	6.353417663	62.30533204	28.34824648	87.59797153
cds5267	"PF14_0701;old_locus_tag=PF14_0702;partial=true;start_range=.,2983999"	XM_001348839.2	8.45956674	0	0	2.657564057	0	0	13.77358047	0	0	0	0	6.584763675	0	0	0.303997234	0	0	0	2.732205293	0	0	1.298027751	0.480478754	0.842288188
cds5268	"PF14_0703;partial=true;start_range=.,2989514"	XM_001348841.1	8.45956674	4.2664872	0	0	10.07945591	0	4.591193491	1.54727492	0	6.307238685	1.222254639	3.950858205	0.444723595	0	0	0	0	0	0	0.230323737	0	0	0.240239377	0
cds5269	"PF14_0704;partial=true;start_range=.,2993189"	XM_001348842.1	59.21696718	38.3983848	50.58732384	85.04204983	40.31782363	47.23829227	27.54716095	49.51279745	51.95185564	77.78927712	75.7797876	43.45944026	67.1532629	41.25211978	78.73528353	45.85883879	47.386911	59.29070137	49.17969527	69.55776843	66.25706991	62.30533204	65.34511052	64.01390227
cds527	PFC0755c	XM_001351206.1	21.14891685	44.7981156	14.87862466	10.63025623	80.63564727	12.39037174	32.13835444	26.30367365	1.154485681	60.96997396	25.66734741	9.218669145	3.113065167	0.906639995	0.911991701	0.705520597	2.596543068	0	0	0.230323737	0	0.649013875	2.642633146	0.561525458
cds5270	"PF14_0705;partial=true;start_range=.,2997535"	XM_001348843.1	0	0	0	0	5.039727954	3.097592936	0	1.54727492	0	2.102412895	0	3.950858205	0	0	0	0	0	0	0	0	0	0	0	0
cds5271	"PF14_0706;partial=true;start_range=.,2998529"	XM_001348844.1	0	0	8.927174795	0	5.039727954	2.323194702	9.182386982	6.189099682	84.2774547	6.307238685	1.222254639	10.53562188	1.778894381	12.69295993	54.41550483	4.233123581	20.77234455	6.841234774	19.12543705	6.909712096	9.076310947	8.437180381	9.3693357	17.96881467
